order_id,product_id,customer_id,quantity,price,order_date,order_status,channel,discount
4015,74,674,5,579.4100,2024-01-13,Cancelled,Web,0.1
4016,39,740,1,1190.9900,2024-01-26,Completed,Web,0.11
4017,82,1418,1,1346.1700,2024-01-27,Cancelled,Store,0.15
4018,6,293,2,389.5500,2024-01-07,Completed,Web,0.27
4019,18,1340,5,549.8000,2024-02-10,Completed,Web,0.24
4020,99,924,4,1014.4100,2024-01-22,Cancelled,App,0.09
4021,20,1536,1,644.3300,2024-02-04,Completed,App,0.1
4022,31,1758,2,1849.1200,2024-01-02,Completed,Web,0.24
4023,77,603,3,324.6200,2024-01-20,Cancelled,Store,0.03
4024,84,1022,2,617.6900,2024-03-01,Completed,Store,0.12
4025,39,814,3,1462.6700,2024-02-01,Cancelled,App,0.06
4026,88,1141,2,1256.0700,2024-02-14,Completed,Web,0.2
4027,16,1493,5,197.8800,2024-01-31,Cancelled,App,0.04
4028,45,1426,3,1823.4200,2024-01-11,Completed,Web,0.08
4029,1,862,4,1711.0300,2024-01-27,Cancelled,App,0.1
4030,100,440,5,677.5000,2024-01-30,Completed,App,0.19
4031,30,445,3,1976.1700,2024-01-17,Cancelled,App,0.1
4032,70,325,2,975.3100,2024-01-21,Cancelled,Store,0.26
4033,55,494,1,1361.9700,2024-01-19,Cancelled,Store,0.05
4034,55,329,3,133.4800,2024-02-10,Cancelled,App,0.06
4035,26,373,4,1067.3900,2024-02-02,Completed,Store,0.28
4036,63,1271,5,1746.5200,2024-02-04,Completed,Web,0.04
4037,74,606,3,187.7700,2024-02-06,Cancelled,Store,0.2
4038,86,555,5,755.6300,2024-02-18,Cancelled,App,0.25
4039,41,464,2,890.7400,2024-02-14,Cancelled,Web,0.23
4040,17,564,3,1022.1800,2024-02-08,Cancelled,App,0.29
4041,54,157,3,1326.6900,2024-01-17,Completed,Store,0.19
4042,87,793,1,1457.5000,2024-02-18,Cancelled,Web,0.21
4043,59,680,4,1379.1000,2024-02-27,Cancelled,Store,0.07
4044,36,516,2,1333.8500,2024-01-16,Cancelled,Store,0.24
4045,47,433,5,1425.4900,2024-01-15,Cancelled,Web,0.01
4046,75,1384,5,1074.1700,2024-02-08,Cancelled,Store,0.07
4047,16,1697,1,1988.0000,2024-02-28,Cancelled,App,0.21
4048,68,152,5,127.4200,2024-01-30,Completed,Store,0.24
4049,45,213,4,1754.2700,2024-02-03,Completed,Web,0.16
4050,16,1431,3,545.4900,2024-02-27,Completed,Web,0.2
4051,88,1361,3,1680.2800,2024-01-09,Cancelled,Store,0.18
4052,13,1304,4,1707.3300,2024-02-10,Completed,Web,0.14
4053,18,812,1,202.4000,2024-02-24,Cancelled,Store,0.02
4054,21,1545,3,1707.9100,2024-01-03,Cancelled,Store,0.06
4055,9,69,4,1391.9900,2024-02-15,Completed,App,0.07
4056,33,1984,5,1307.2900,2024-01-19,Completed,Web,0.29
4057,1,1103,2,815.5200,2024-01-22,Cancelled,App,0.27
4058,60,1843,3,984.9700,2024-01-30,Completed,Web,0.13
4059,29,269,5,112.9900,2024-02-20,Cancelled,Store,0.3
4060,99,520,4,1693.9100,2024-01-14,Completed,Web,0.23
4061,89,1999,2,957.5300,2024-02-07,Completed,Web,0.12
4062,90,880,2,1966.0700,2024-02-29,Completed,Store,0.17
4063,98,113,1,987.5300,2024-02-28,Completed,Web,0.09
4064,62,850,4,456.1300,2024-01-04,Cancelled,Store,0.24
4065,43,1245,4,1257.3100,2024-01-07,Cancelled,Web,0.22
4066,24,1907,2,686.5500,2024-02-12,Completed,Store,0.15
4067,94,583,5,888.8700,2024-01-20,Completed,Store,0.03
4068,28,949,1,259.7500,2024-02-02,Completed,Web,0.16
4069,69,1124,4,994.2200,2024-02-29,Completed,Store,0.11
4070,35,913,2,1970.1900,2024-01-25,Cancelled,Web,0.21
4071,48,902,4,327.9700,2024-01-24,Completed,App,0.11
4072,60,1403,1,105.0400,2024-01-18,Completed,App,0.02
4073,11,237,1,1851.4500,2024-02-13,Completed,Store,0.18
4074,63,422,5,1534.0800,2024-01-01,Cancelled,Store,0.13
4075,97,271,5,312.5800,2024-02-16,Cancelled,Web,0.2
4076,76,531,3,475.3600,2024-01-28,Completed,Store,0.18
4077,19,624,2,383.5800,2024-02-28,Completed,Web,0.25
4078,15,666,5,574.1700,2024-01-01,Cancelled,Store,0.02
4079,39,297,1,1284.0600,2024-01-28,Completed,Store,0.28
4080,91,397,2,1474.6200,2024-01-25,Cancelled,Store,0.29
4081,85,915,1,540.2700,2024-02-20,Completed,Store,0.17
4082,48,644,1,746.1900,2024-01-31,Completed,Web,0.23
4083,89,1931,1,1568.5500,2024-01-22,Completed,App,0.17
4084,18,1665,2,725.3900,2024-02-29,Cancelled,Store,0.22
4085,73,1177,2,1978.2000,2024-01-10,Completed,Store,0.01
4086,29,1075,4,611.5800,2024-01-28,Cancelled,Store,0.14
4087,32,1756,4,1866.7600,2024-02-17,Cancelled,App,0.28
4088,90,720,2,1398.3400,2024-01-12,Cancelled,App,0.02
4089,50,1918,4,672.4900,2024-03-01,Completed,App,0.2
4090,86,1907,2,2087.3200,2024-01-31,Cancelled,Store,0.09
4091,51,1208,2,1996.4600,2024-01-22,Completed,Web,0.21
4092,63,1447,4,799.1400,2024-02-13,Completed,Web,0.19
4093,79,976,2,898.5000,2024-01-10,Cancelled,Store,0.16
4094,100,1263,5,813.5800,2024-01-13,Completed,App,0.28
4095,34,364,5,1061.4200,2024-02-17,Cancelled,Store,0.29
4096,22,1840,3,184.9300,2024-02-09,Completed,Store,0.08
4097,60,191,4,1531.6700,2024-02-11,Cancelled,Store,0.26
4098,50,1041,1,1975.1800,2024-01-17,Cancelled,App,0.15
4099,24,659,1,957.1500,2024-02-20,Completed,Store,0.26
4100,50,1045,4,1237.8600,2024-02-09,Cancelled,Web,0.26
4101,4,78,4,1858.3400,2024-01-25,Cancelled,Store,0.16
4102,66,402,1,1463.5400,2024-02-05,Cancelled,Web,0.3
4103,16,844,1,419.8700,2024-02-01,Completed,Web,0.1
4104,21,980,1,1452.4700,2024-01-30,Completed,App,0.19
4105,68,1264,2,1888.3200,2024-01-18,Cancelled,Web,0.23
4106,83,920,5,1886.4500,2024-01-15,Completed,App,0.05
4107,13,412,2,1902.7500,2024-02-10,Cancelled,Store,0.1
4108,91,1269,2,1173.8900,2024-02-20,Cancelled,Store,0.21
4109,42,805,2,1702.2500,2024-01-18,Completed,App,0.27
4110,78,1737,2,1768.0100,2024-02-26,Completed,Store,0.13
4111,13,309,4,1916.7700,2024-02-11,Cancelled,Web,0.01
4112,8,346,1,1542.6200,2024-01-11,Cancelled,Store,0.3
4113,48,1957,4,1935.3300,2024-01-07,Completed,Store,0.16
4114,99,1885,2,265.9200,2024-02-02,Completed,App,0.04
4115,93,379,5,369.3100,2024-02-20,Cancelled,App,0.06
4116,49,1021,5,1963.9100,2024-01-05,Completed,Web,0.28
4117,1,1145,3,143.7700,2024-01-05,Completed,Web,0.28
4118,52,1057,3,1357.5200,2024-01-05,Completed,App,0.12
4119,5,1836,2,1166.8900,2024-01-20,Cancelled,Web,0.05
4120,54,235,4,1874.1800,2024-02-09,Cancelled,Store,0.01
4121,45,450,3,1917.6800,2024-02-22,Completed,App,0.02
4122,27,801,2,225.5500,2024-02-24,Completed,Store,0.03
4123,53,1477,2,520.9000,2024-01-12,Cancelled,App,0.06
4124,83,846,4,1848.5500,2024-01-03,Cancelled,Web,0.06
4125,29,476,3,791.9200,2024-02-21,Completed,Web,0.24
4126,19,661,2,698.2200,2024-02-06,Completed,App,0.08
4127,4,56,4,309.9100,2024-01-01,Completed,Store,0.17
4128,90,1216,2,645.7600,2024-01-22,Completed,Web,0.08
4129,58,1494,5,862.0900,2024-01-08,Completed,Store,0.21
4130,31,1655,4,1006.1900,2024-02-05,Completed,Web,0
4131,67,482,5,1354.9300,2024-02-03,Cancelled,App,0.28
4132,71,130,4,1643.3200,2024-01-14,Completed,App,0.17
4133,78,1811,1,299.0600,2024-01-27,Completed,App,0.03
4134,85,1684,2,888.1400,2024-01-11,Cancelled,Web,0.06
4135,25,1759,4,1263.5600,2024-02-16,Cancelled,Store,0.1
4136,68,505,3,1146.2400,2024-01-24,Completed,App,0.1
4137,94,1849,5,659.5600,2024-02-29,Cancelled,Web,0.19
4138,17,1072,1,1527.9900,2024-02-10,Cancelled,Store,0.19
4139,47,888,3,363.2300,2024-02-19,Completed,Store,0.03
4140,60,828,5,1843.1900,2024-02-05,Completed,Store,0.16
4141,80,1179,2,181.4300,2024-01-07,Completed,Web,0.13
4142,3,948,1,402.7600,2024-01-15,Cancelled,Store,0.17
4143,10,405,2,1557.7700,2024-01-08,Completed,App,0.17
4144,55,756,3,1405.1600,2024-02-05,Cancelled,Store,0.25
4145,4,965,4,523.0200,2024-01-30,Cancelled,App,0.11
4146,86,1749,4,1709.9400,2024-02-20,Cancelled,Web,0.05
4147,71,1490,2,1069.9900,2024-02-03,Cancelled,Web,0.12
4148,17,1397,2,1006.4300,2024-01-16,Completed,App,0.04
4149,38,895,4,1784.7900,2024-01-14,Completed,App,0.21
4150,73,928,1,345.2900,2024-01-23,Cancelled,Store,0.04
4151,37,496,5,1945.8300,2024-01-02,Completed,Web,0.16
4152,74,261,3,1582.6900,2024-01-05,Completed,App,0.21
4153,16,432,1,1380.5300,2024-01-18,Completed,Web,0.05
4154,34,393,1,1586.1200,2024-02-10,Completed,Web,0
4155,60,369,3,1258.3500,2024-01-31,Cancelled,Store,0.16
4156,7,988,4,211.9100,2024-01-30,Cancelled,Web,0.07
4157,27,1002,3,1476.9700,2024-01-13,Completed,Web,0.29
4158,95,1971,5,1325.9900,2024-01-10,Cancelled,Store,0.03
4159,18,63,2,195.9400,2024-01-10,Completed,Web,0.28
4160,80,1029,5,1419.6100,2024-01-22,Cancelled,Web,0.07
4161,25,1815,5,441.9600,2024-02-26,Cancelled,App,0.2
4162,80,1655,1,1105.5500,2024-01-02,Completed,Store,0.16
4163,55,581,2,1530.6400,2024-01-22,Completed,Store,0.02
4164,41,424,4,1304.3100,2024-02-26,Cancelled,App,0.07
4165,38,1305,4,938.4200,2024-01-17,Completed,App,0.24
4166,81,9,1,1324.5200,2024-02-29,Cancelled,Web,0.25
4167,50,1292,3,523.0900,2024-01-01,Completed,Web,0.25
4168,79,659,3,1714.7300,2024-02-23,Cancelled,App,0.21
4169,96,370,1,1971.0200,2024-02-11,Completed,Web,0.18
4170,90,1056,3,126.5600,2024-02-12,Completed,Web,0.24
4171,46,426,4,1509.4300,2024-01-02,Completed,Web,0.02
4172,34,1179,5,1325.2100,2024-02-21,Completed,Web,0.21
4173,35,195,1,705.0300,2024-01-13,Completed,Web,0.14
4174,52,1845,4,232.0700,2024-02-14,Cancelled,App,0.18
4175,23,80,1,937.1400,2024-02-13,Completed,Web,0.08
4176,7,109,1,1442.3600,2024-01-16,Cancelled,Web,0
4177,86,341,5,1632.7600,2024-01-23,Completed,Web,0.05
4178,59,127,3,1183.6400,2024-02-10,Completed,App,0.29
4179,42,636,2,1749.2500,2024-02-16,Completed,Store,0.25
4180,67,1019,5,1408.1200,2024-01-12,Completed,Store,0.13
4181,7,1037,2,747.4200,2024-01-11,Cancelled,Store,0.29
4182,65,1291,1,1719.9600,2024-02-25,Completed,Web,0.08
4183,61,1673,2,392.0800,2024-02-25,Cancelled,App,0
4184,8,448,1,459.9800,2024-01-11,Cancelled,App,0.01
4185,54,431,5,592.0900,2024-02-15,Cancelled,Store,0.14
4186,39,1597,1,1058.2600,2024-02-27,Completed,Store,0.05
4187,89,862,5,363.6800,2024-02-19,Completed,Web,0.23
4188,80,26,5,1046.8800,2024-02-09,Completed,App,0.08
4189,99,1998,1,146.2600,2024-01-29,Cancelled,App,0.22
4190,4,1363,5,858.6100,2024-01-03,Completed,Web,0.29
4191,77,1342,2,291.3000,2024-01-07,Completed,Store,0.24
4192,70,1574,3,1078.6200,2024-01-13,Cancelled,App,0.16
4193,97,357,5,1345.8400,2024-01-06,Completed,Web,0.08
4194,36,846,3,1829.5200,2024-02-02,Completed,Web,0.29
4195,20,1362,2,1994.9300,2024-01-31,Cancelled,Store,0.04
4196,16,1064,2,1337.3700,2024-01-31,Completed,Store,0.13
4197,91,113,3,547.2800,2024-02-08,Completed,Web,0.01
4198,25,406,1,1888.3200,2024-01-27,Completed,App,0.08
4199,12,995,3,922.0800,2024-01-19,Cancelled,App,0.16
4200,21,1111,4,328.5800,2024-02-28,Completed,Web,0.19
4201,86,684,1,1321.0200,2024-03-01,Completed,Store,0.25
4202,98,1760,3,1652.4700,2024-01-18,Cancelled,Store,0.07
4203,32,155,4,469.4800,2024-01-25,Cancelled,App,0.2
4204,43,731,4,1755.7800,2024-01-31,Completed,Web,0.06
4205,55,421,5,1795.9300,2024-01-08,Cancelled,App,0.28
4206,49,504,3,1704.1700,2024-01-22,Cancelled,App,0.21
4207,100,999,3,1652.7400,2024-02-18,Cancelled,Store,0.11
4208,5,270,1,763.8200,2024-01-05,Cancelled,Store,0.01
4209,45,126,1,1272.1500,2024-01-12,Completed,Web,0.22
4210,84,1283,2,1002.4200,2024-02-28,Completed,App,0.11
4211,79,663,4,1724.8000,2024-02-04,Completed,Web,0.23
4212,10,1585,3,409.1900,2024-01-16,Completed,Web,0.15
4213,20,287,2,789.9500,2024-02-09,Cancelled,Store,0.09
4214,47,1733,4,267.0500,2024-02-14,Completed,Store,0.15
4215,44,979,2,590.3500,2024-01-26,Completed,Web,0.14
4216,28,1502,2,1850.4700,2024-01-26,Completed,Store,0.23
4217,59,583,5,868.7500,2024-01-22,Completed,Web,0.04
4218,99,86,2,191.8800,2024-01-25,Completed,App,0.07
4219,56,996,1,1539.5200,2024-02-23,Cancelled,Web,0.04
4220,13,1259,3,1544.2900,2024-01-20,Cancelled,Web,0.28
4221,91,505,5,196.9600,2024-02-12,Completed,Store,0.27
4222,100,827,1,1632.5000,2024-02-10,Cancelled,Web,0.23
4223,57,36,5,1167.6000,2024-02-10,Completed,App,0.16
4224,98,596,3,1875.8800,2024-02-01,Completed,Store,0.27
4225,70,517,2,1630.3400,2024-01-14,Cancelled,App,0.12
4226,6,332,2,215.0100,2024-01-16,Cancelled,App,0.15
4227,99,71,5,1020.2700,2024-02-24,Cancelled,Store,0.13
4228,4,1448,5,317.9000,2024-01-16,Cancelled,App,0.01
4229,94,1788,3,943.2200,2024-01-26,Cancelled,Web,0.07
4230,64,445,3,1079.5800,2024-01-08,Cancelled,App,0.23
4231,76,1565,4,450.2200,2024-01-24,Completed,Web,0.03
4232,49,523,2,1135.3100,2024-01-15,Completed,Store,0.17
4233,86,1025,5,495.1000,2024-02-10,Completed,App,0.13
4234,3,1427,2,1842.5500,2024-02-06,Cancelled,Web,0.14
4235,52,1141,4,127.6800,2024-02-19,Cancelled,App,0.05
4236,16,63,1,354.6600,2024-01-12,Completed,Store,0.25
4237,36,1320,3,1128.1900,2024-01-14,Completed,App,0.01
4238,19,194,4,848.3500,2024-02-09,Cancelled,App,0.18
4239,90,540,1,1938.2800,2024-02-24,Cancelled,App,0.27
4240,56,1467,3,904.1600,2024-03-01,Completed,Store,0.14
4241,64,1790,3,412.8300,2024-01-26,Completed,App,0.28
4242,79,1733,5,1567.8200,2024-01-14,Cancelled,Web,0.15
4243,63,1341,5,138.0500,2024-02-21,Completed,App,0.14
4244,92,1451,4,1181.5100,2024-01-24,Completed,Web,0.03
4245,70,4,2,1926.3300,2024-01-06,Cancelled,Store,0.02
4246,57,1539,2,466.8800,2024-01-16,Completed,Web,0.17
4247,85,300,3,1530.0000,2024-02-16,Completed,Store,0.18
4248,1,1983,5,1126.5300,2024-02-23,Completed,Store,0.1
4249,72,1254,3,770.9800,2024-01-05,Completed,App,0.13
4250,89,1498,4,1012.2800,2024-02-12,Completed,Store,0.01
4251,27,566,4,351.3800,2024-01-08,Cancelled,Web,0.24
4252,95,1833,4,1102.3100,2024-02-20,Completed,Store,0.28
4253,36,933,3,963.2400,2024-03-01,Cancelled,App,0.21
4254,81,1398,4,499.7700,2024-02-28,Completed,Web,0.04
4255,45,1386,5,443.8800,2024-01-03,Cancelled,Store,0.12
4256,73,1493,4,954.6300,2024-01-12,Cancelled,Store,0.02
4257,79,498,5,1522.7400,2024-01-16,Completed,Store,0
4258,92,683,5,289.6100,2024-01-06,Cancelled,Store,0.25
4259,17,622,5,905.2600,2024-02-21,Completed,Store,0.18
4260,48,419,4,907.0900,2024-01-20,Completed,Web,0.11
4261,10,465,2,674.9800,2024-01-18,Completed,Store,0.02
4262,80,1580,2,498.4000,2024-01-03,Completed,Web,0.2
4263,94,518,2,1812.5100,2024-01-16,Completed,Web,0.11
4264,45,136,4,1020.2400,2024-02-08,Completed,Store,0.03
4265,8,456,2,1236.9600,2024-01-13,Completed,App,0.24
4266,95,960,4,1328.3600,2024-01-09,Completed,Web,0.21
4267,92,600,2,1246.6400,2024-01-12,Cancelled,App,0.03
4268,90,287,3,704.6400,2024-02-12,Completed,Web,0.07
4269,73,1543,2,2069.4200,2024-01-12,Cancelled,Web,0.25
4270,5,450,3,842.3900,2024-02-01,Cancelled,App,0.21
4271,93,1368,1,1170.7300,2024-01-20,Completed,App,0.22
4272,50,855,3,758.0300,2024-01-03,Cancelled,App,0.21
4273,10,40,4,1491.6700,2024-02-20,Cancelled,Store,0.13
4274,93,1289,4,1684.6500,2024-02-10,Completed,App,0.1
4275,45,1421,1,916.7600,2024-01-05,Cancelled,Web,0.19
4276,9,1714,2,1144.3300,2024-01-24,Cancelled,App,0.16
4277,17,995,3,988.0200,2024-01-07,Completed,Web,0.04
4278,49,2,4,1560.9900,2024-01-24,Cancelled,Store,0.27
4279,52,1610,3,1895.5700,2024-02-07,Cancelled,App,0.27
4280,4,786,5,1192.7500,2024-02-18,Completed,Store,0.18
4281,2,1389,3,720.7200,2024-01-04,Completed,Web,0.2
4282,6,1404,4,1175.6500,2024-01-12,Completed,Store,0.19
4283,40,1746,1,1546.8200,2024-02-03,Cancelled,Web,0.26
4284,65,768,2,657.5000,2024-01-09,Completed,App,0.16
4285,46,1709,4,269.6400,2024-01-22,Cancelled,Web,0.21
4286,8,285,2,1069.7200,2024-02-15,Cancelled,Store,0
4287,62,1302,1,1420.7200,2024-02-27,Cancelled,Web,0.22
4288,85,20,2,1778.8200,2024-02-20,Completed,Web,0.28
4289,46,1845,5,1964.6700,2024-01-07,Cancelled,Store,0.23
4290,60,310,2,768.3100,2024-02-27,Cancelled,Store,0.15
4291,79,1822,1,512.2500,2024-02-16,Completed,Store,0.21
4292,38,137,3,1573.3000,2024-02-07,Completed,Store,0.1
4293,47,1413,4,1928.6200,2024-01-09,Cancelled,App,0.22
4294,30,287,2,1134.6800,2024-01-09,Cancelled,Web,0.21
4295,48,1824,5,1247.1200,2024-02-02,Cancelled,App,0.26
4296,51,114,3,437.3700,2024-01-28,Completed,Web,0.29
4297,21,424,4,1021.8100,2024-02-11,Completed,App,0.14
4298,94,1441,5,1689.7500,2024-02-10,Completed,Store,0.08
4299,10,1451,1,1721.5500,2024-01-12,Cancelled,Web,0.22
4300,100,1135,2,405.7100,2024-02-25,Completed,Web,0.25
4301,84,661,3,1193.7600,2024-01-31,Completed,Web,0.22
4302,79,619,1,621.5900,2024-02-11,Cancelled,Web,0.23
4303,10,1278,2,144.5400,2024-02-22,Cancelled,Web,0.03
4304,39,1254,2,614.9100,2024-01-10,Completed,Web,0.06
4305,5,1915,2,582.4800,2024-01-17,Completed,Store,0.11
4306,81,474,3,1273.6500,2024-02-01,Completed,Web,0.09
4307,90,259,2,1654.9800,2024-02-24,Completed,Web,0.14
4308,73,510,3,1853.3300,2024-01-30,Completed,Web,0.21
4309,91,206,3,1077.9100,2024-01-05,Completed,Web,0.04
4310,69,1391,2,1621.4200,2024-02-12,Completed,Store,0.26
4311,93,655,3,972.8600,2024-02-12,Completed,Web,0.01
4312,23,845,4,773.0700,2024-01-11,Cancelled,Store,0.08
4313,65,1651,1,437.3100,2024-01-07,Completed,Store,0.2
4314,4,165,5,1474.9900,2024-01-24,Cancelled,Web,0.06
4315,7,1877,1,1357.0000,2024-02-22,Cancelled,Web,0.21
4316,36,750,1,911.2300,2024-01-25,Completed,Web,0.19
4317,4,1739,3,163.1100,2024-01-29,Cancelled,Web,0.08
4318,44,1540,5,930.6200,2024-01-29,Completed,App,0.14
4319,75,1094,4,371.3800,2024-02-19,Completed,Store,0.26
4320,77,973,1,1714.1400,2024-01-02,Cancelled,Web,0.22
4321,6,1304,4,143.3600,2024-01-14,Completed,Web,0.07
4322,68,1528,1,1597.6600,2024-01-25,Completed,Store,0.01
4323,30,1115,2,457.2300,2024-01-30,Completed,App,0.17
4324,62,1443,2,1273.6700,2024-03-01,Completed,Web,0.25
4325,93,1353,3,1928.6300,2024-01-29,Completed,Store,0.04
4326,19,474,3,1860.2900,2024-02-04,Completed,Web,0.01
4327,85,23,3,1513.3700,2024-02-20,Completed,Store,0.27
4328,74,684,3,1580.3200,2024-01-14,Cancelled,Web,0.08
4329,24,235,3,836.5700,2024-01-14,Completed,App,0.02
4330,47,111,3,807.5900,2024-02-05,Cancelled,Store,0.29
4331,74,848,3,174.2900,2024-02-21,Cancelled,Web,0.21
4332,22,1711,2,1708.5400,2024-02-16,Cancelled,Web,0.26
4333,95,627,2,747.3000,2024-01-26,Cancelled,Web,0.01
4334,7,712,2,1067.8500,2024-02-11,Completed,App,0.14
4335,64,1040,3,155.2500,2024-02-28,Completed,Web,0.06
4336,82,621,4,1636.9100,2024-01-19,Completed,Web,0.08
4337,11,234,3,297.0800,2024-02-04,Completed,App,0.14
4338,53,920,3,1643.4400,2024-01-30,Cancelled,Web,0.01
4339,11,628,3,1384.4400,2024-02-24,Cancelled,Store,0.05
4340,36,1680,3,1591.0500,2024-01-01,Cancelled,App,0.29
4341,96,1949,5,276.0800,2024-02-10,Completed,Store,0.09
4342,2,95,1,1294.1600,2024-02-10,Cancelled,App,0.18
4343,61,421,1,869.9100,2024-03-01,Completed,Web,0.21
4344,77,1408,2,1707.1000,2024-02-11,Completed,Web,0.1
4345,50,72,2,1704.4200,2024-02-24,Cancelled,Store,0.29
4346,74,1982,1,456.1400,2024-01-05,Completed,Web,0.16
4347,91,1054,3,1210.3900,2024-02-28,Completed,Store,0.25
4348,58,1395,3,1678.9900,2024-01-30,Cancelled,Web,0.14
4349,68,655,1,921.8700,2024-02-08,Completed,Store,0.05
4350,74,172,2,795.0300,2024-01-12,Cancelled,Store,0.17
4351,97,1158,2,128.1800,2024-01-28,Completed,App,0.17
4352,34,1476,1,1966.7600,2024-01-18,Cancelled,Web,0.09
4353,100,765,5,698.9600,2024-02-02,Cancelled,Web,0.29
4354,80,170,2,841.4700,2024-01-19,Completed,Web,0.04
4355,60,717,5,1588.6400,2024-01-05,Completed,Web,0.22
4356,52,1782,3,314.6700,2024-02-02,Completed,Store,0.08
4357,49,61,1,133.0200,2024-01-23,Completed,Web,0.28
4358,76,1352,5,840.5500,2024-01-26,Cancelled,Store,0.1
4359,73,116,1,603.4900,2024-02-24,Completed,Web,0.04
4360,9,1275,3,789.6100,2024-01-30,Cancelled,App,0.22
4361,37,1307,2,1872.2100,2024-01-05,Completed,App,0.21
4362,12,1853,3,1935.4600,2024-01-17,Completed,App,0.23
4363,43,906,3,1233.3400,2024-02-04,Cancelled,Store,0.16
4364,7,1886,2,1927.5500,2024-02-14,Cancelled,App,0.07
4365,61,764,1,225.7600,2024-02-05,Completed,Store,0.27
4366,85,472,1,561.1400,2024-01-26,Completed,App,0.15
4367,38,1791,2,676.5600,2024-03-01,Completed,Web,0.26
4368,85,494,5,1139.5600,2024-01-12,Completed,App,0.29
4369,13,1619,3,1310.2900,2024-02-17,Completed,App,0.05
4370,16,1972,3,1815.5000,2024-02-09,Completed,Web,0.2
4371,75,1849,4,1098.8200,2024-02-22,Completed,Web,0.11
4372,96,1874,2,1052.9600,2024-02-02,Completed,App,0.04
4373,62,807,3,2144.0000,2024-01-09,Completed,Web,0.1
4374,9,460,2,1349.1500,2024-02-02,Cancelled,Store,0.03
4375,54,1206,5,1249.4300,2024-02-07,Cancelled,App,0.12
4376,52,464,1,163.4200,2024-02-21,Cancelled,Store,0.24
4377,28,228,5,691.3100,2024-01-02,Cancelled,Web,0.03
4378,41,1857,2,231.8800,2024-02-13,Cancelled,Store,0.2
4379,39,1608,1,811.4000,2024-02-26,Cancelled,Web,0.16
4380,66,888,3,574.0900,2024-01-05,Completed,App,0.09
4381,43,179,1,985.5300,2024-02-13,Cancelled,Store,0.1
4382,76,1190,3,173.7500,2024-01-22,Cancelled,Web,0.22
4383,91,766,5,1237.1200,2024-02-06,Cancelled,Web,0.1
4384,74,1800,1,683.1700,2024-01-13,Completed,Store,0.16
4385,75,594,2,386.8200,2024-01-12,Cancelled,App,0.02
4386,50,1922,3,664.7700,2024-01-24,Cancelled,App,0.3
4387,4,1046,2,216.6100,2024-02-09,Cancelled,App,0.22
4388,33,1059,1,1857.2700,2024-01-27,Cancelled,Web,0.24
4389,21,504,5,161.8000,2024-02-16,Completed,App,0.06
4390,70,414,4,237.6800,2024-01-21,Completed,App,0.04
4391,96,374,5,1976.9100,2024-01-18,Cancelled,Store,0.15
4392,9,738,1,634.3900,2024-02-21,Cancelled,App,0.06
4393,55,1926,3,1221.7900,2024-01-21,Completed,Web,0.21
4394,67,1075,5,1229.5700,2024-02-20,Cancelled,Web,0.1
4395,63,333,3,959.4900,2024-01-10,Cancelled,App,0.18
4396,100,1410,1,345.8600,2024-01-08,Completed,Web,0.1
4397,40,1849,5,1401.3500,2024-01-22,Completed,Web,0.29
4398,87,893,4,1885.8600,2024-02-28,Completed,Store,0.28
4399,3,1941,3,1075.7700,2024-01-12,Completed,Store,0.02
4400,46,531,1,1824.1300,2024-02-18,Completed,Store,0.23
4401,48,1125,3,896.9900,2024-01-16,Cancelled,App,0.19
4402,73,1338,5,1748.1500,2024-01-23,Cancelled,Web,0.22
4403,1,948,3,1991.5400,2024-01-26,Cancelled,App,0.12
4404,69,853,2,1068.9700,2024-01-28,Completed,App,0.13
4405,14,448,3,1833.3600,2024-01-12,Cancelled,App,0.22
4406,4,364,5,1967.2200,2024-01-04,Cancelled,Web,0
4407,73,134,3,818.7800,2024-02-21,Completed,App,0.19
4408,42,1095,2,1730.6300,2024-01-02,Completed,Store,0.29
4409,97,1443,5,1235.4200,2024-01-03,Completed,App,0.28
4410,37,297,5,1110.1400,2024-02-27,Cancelled,App,0.14
4411,38,1816,4,881.9300,2024-01-17,Cancelled,Web,0.06
4412,82,942,2,789.2500,2024-02-02,Cancelled,App,0.05
4413,51,236,1,1807.2500,2024-01-10,Cancelled,Web,0.02
4414,9,1988,1,698.3800,2024-01-20,Cancelled,Store,0.24
4415,66,992,1,1101.4500,2024-02-19,Completed,Store,0.07
4416,44,946,2,1522.8800,2024-01-28,Completed,App,0.14
4417,89,897,5,1855.4200,2024-02-26,Cancelled,Store,0.28
4418,39,867,5,1035.2700,2024-02-21,Cancelled,App,0.21
4419,23,1416,4,1733.2700,2024-02-25,Completed,Web,0.08
4420,23,760,4,963.1400,2024-02-06,Cancelled,App,0.25
4421,14,135,3,1864.7600,2024-01-11,Completed,App,0.25
4422,63,1812,3,1799.4600,2024-01-14,Cancelled,Store,0.21
4423,40,932,2,854.8900,2024-01-15,Cancelled,App,0.24
4424,44,605,1,116.9000,2024-02-22,Cancelled,App,0.27
4425,26,999,3,847.1500,2024-01-24,Completed,Store,0.16
4426,88,439,1,873.9900,2024-01-02,Cancelled,Store,0.24
4427,82,1497,4,645.0300,2024-01-10,Cancelled,App,0.27
4428,87,435,3,1234.1600,2024-01-02,Cancelled,Store,0.21
4429,30,1791,3,746.4100,2024-02-22,Completed,App,0.19
4430,41,489,3,831.8000,2024-02-02,Cancelled,App,0.06
