order_id,payment_amount,payment_method,payment_date
8412,189.0300,Wallet,2024-01-31
4342,1697.3700,Wallet,2024-01-09
11152,194.8400,NetBanking,2024-02-01
15778,560.1400,NetBanking,2024-02-15
1715,1631.1600,UPI,2024-02-26
1900,262.3300,Card,2024-01-17
8154,1072.9000,NetBanking,2024-02-08
7796,485.5800,UPI,2024-02-23
13450,407.8000,UPI,2024-01-04
6075,695.7200,UPI,2024-02-06
18913,1906.6700,Wallet,2024-02-06
3126,1147.0600,Card,2024-01-04
15078,1238.6600,Card,2024-02-28
14900,395.8000,Wallet,2024-01-26
16719,1175.7500,UPI,2024-01-01
15067,1041.8000,Card,2024-01-22
7321,764.9000,Wallet,2024-02-22
9363,1353.5900,UPI,2024-02-19
12874,435.1100,Card,2024-01-01
10753,1965.1200,NetBanking,2024-02-13
7055,1688.1300,Card,2024-01-06
5338,946.8800,Wallet,2024-01-29
11359,795.8800,UPI,2024-01-07
3695,1089.6100,NetBanking,2024-01-16
724,279.2500,UPI,2024-02-03
2612,966.3900,Wallet,2024-02-15
14084,1464.5300,NetBanking,2024-02-06
240,1262.5700,Card,2024-01-11
17418,1403.9700,UPI,2024-02-13
6311,1548.7500,NetBanking,2024-01-14
14714,1622.1400,Wallet,2024-01-30
6885,1128.9200,UPI,2024-01-20
12808,1378.6400,UPI,2024-01-04
9170,422.9900,Card,2024-02-21
2602,366.3000,UPI,2024-02-13
18431,137.5400,UPI,2024-01-12
11864,1621.5100,NetBanking,2024-02-17
15338,1740.2300,UPI,2024-02-18
18775,1115.5500,NetBanking,2024-02-25
18581,497.4000,Card,2024-02-16
2168,1099.1000,UPI,2024-02-11
1147,272.4000,UPI,2024-02-21
18366,794.7000,UPI,2024-02-04
3511,1681.1800,Card,2024-01-29
12157,1313.5800,Wallet,2024-02-20
5356,1692.9000,NetBanking,2024-02-21
7381,1135.1900,NetBanking,2024-01-16
15434,828.8900,UPI,2024-02-15
9473,1901.1800,UPI,2024-01-23
14652,150.2500,UPI,2024-02-07
5963,1237.5700,Wallet,2024-03-01
795,208.4500,UPI,2024-01-31
9168,1472.6600,Wallet,2024-02-27
13782,1678.8900,UPI,2024-02-06
1926,1974.1600,Card,2024-01-21
11598,1438.9200,Wallet,2024-01-24
13311,1975.8500,NetBanking,2024-02-17
6556,466.8100,UPI,2024-01-05
9597,1774.0900,NetBanking,2024-01-15
12025,370.6600,UPI,2024-01-31
13732,1092.4900,UPI,2024-01-14
11829,594.1700,Card,2024-02-13
16965,938.3200,NetBanking,2024-02-08
1986,818.3500,NetBanking,2024-02-14
4318,671.3900,Wallet,2024-02-03
14443,198.6100,UPI,2024-02-26
5279,1071.1400,Wallet,2024-01-07
19523,897.1500,Card,2024-02-28
16973,927.6900,Wallet,2024-01-27
12718,1881.6200,UPI,2024-02-27
19857,1923.8800,UPI,2024-02-23
15274,758.6700,NetBanking,2024-02-19
18141,1347.5000,Wallet,2024-01-14
9995,830.3300,UPI,2024-02-23
3537,1347.5400,UPI,2024-02-05
14785,148.4700,UPI,2024-02-18
16230,1391.0800,Card,2024-02-21
4058,374.0500,NetBanking,2024-03-01
16583,1037.7500,Wallet,2024-02-08
5722,1906.0400,UPI,2024-01-18
5525,1590.5600,Card,2024-02-23
2737,1579.5100,Card,2024-01-28
3817,1861.3500,NetBanking,2024-02-05
19579,1170.1100,Card,2024-01-30
846,374.2300,Card,2024-02-16
5781,405.5400,NetBanking,2024-02-11
11553,763.8900,NetBanking,2024-01-24
16998,177.1000,Wallet,2024-01-29
17011,303.2800,UPI,2024-01-22
18939,1553.9600,NetBanking,2024-02-25
18492,1152.3500,Card,2024-01-12
4735,153.4600,Wallet,2024-02-14
16628,1142.2100,Wallet,2024-01-24
8295,280.3100,Card,2024-02-18
17772,1828.1300,Wallet,2024-02-09
14572,268.8500,UPI,2024-01-29
3910,1172.5300,NetBanking,2024-02-14
5988,1501.1800,NetBanking,2024-02-18
5448,1375.1300,Card,2024-02-23
11199,1280.1800,UPI,2024-02-14
1266,1625.3900,NetBanking,2024-01-24
18037,773.1700,Wallet,2024-02-10
7290,1514.8300,NetBanking,2024-01-24
10492,1064.6200,Card,2024-02-19
19386,1257.1200,NetBanking,2024-01-06
5089,348.6100,Card,2024-01-19
1032,578.8600,NetBanking,2024-01-27
7908,256.5000,UPI,2024-01-08
7064,1727.8000,NetBanking,2024-01-23
10644,1232.4400,UPI,2024-01-16
15977,1956.1600,Card,2024-02-29
8773,260.3500,Card,2024-02-03
2827,1544.2900,Wallet,2024-02-14
10677,857.7100,UPI,2024-01-03
1235,394.3800,Wallet,2024-01-31
14472,1976.1300,Card,2024-02-26
15385,227.6400,UPI,2024-01-07
3500,1483.9800,Card,2024-02-05
2741,431.6900,NetBanking,2024-03-01
15044,220.6100,Wallet,2024-01-20
8024,1462.1300,Wallet,2024-02-29
6318,1123.2000,UPI,2024-01-19
3687,745.7100,Wallet,2024-01-19
2746,797.1000,Wallet,2024-02-11
8158,917.1400,Card,2024-02-21
12716,1284.0300,NetBanking,2024-02-02
4408,1915.5200,NetBanking,2024-01-05
13052,1184.3500,UPI,2024-02-05
6866,1412.6100,UPI,2024-01-25
4219,1699.5700,Card,2024-02-29
16509,494.9600,Card,2024-01-19
13013,812.5800,UPI,2024-02-04
16251,130.3000,NetBanking,2024-02-16
3270,1335.6000,NetBanking,2024-02-21
19914,218.0800,Wallet,2024-01-01
19813,1490.5200,Card,2024-02-21
15116,1820.5500,Wallet,2024-02-23
19790,592.9200,NetBanking,2024-03-01
10107,1390.0800,Wallet,2024-02-21
14392,1350.6800,NetBanking,2024-01-18
3753,329.3000,UPI,2024-02-21
19852,1445.5900,Wallet,2024-01-25
8013,1219.5100,Wallet,2024-02-08
12932,1724.7600,Card,2024-02-12
9457,1605.9200,Wallet,2024-01-07
7806,616.9600,NetBanking,2024-02-12
17280,1033.9800,UPI,2024-01-13
5785,620.1800,Card,2024-02-12
2361,1171.9000,NetBanking,2024-01-13
7128,323.6600,Wallet,2024-01-27
18651,941.1700,Wallet,2024-02-09
2221,1957.3200,NetBanking,2024-02-28
12187,664.6700,Card,2024-01-15
13398,338.8500,NetBanking,2024-02-11
11507,1415.1700,Card,2024-01-11
13168,269.1800,Wallet,2024-01-14
10092,777.1700,UPI,2024-01-15
134,940.5900,Card,2024-01-17
9362,945.6500,NetBanking,2024-02-15
6884,457.7800,NetBanking,2024-01-13
9099,1102.4800,UPI,2024-01-25
993,1041.2300,UPI,2024-01-28
2550,1114.8100,NetBanking,2024-02-22
11947,1072.9200,UPI,2024-02-23
1511,1288.7000,Card,2024-01-26
10948,835.1600,Wallet,2024-01-13
8864,861.7900,UPI,2024-02-16
347,219.2000,Card,2024-01-02
17412,1260.3100,Wallet,2024-01-13
9577,1138.2000,Wallet,2024-02-14
16454,1711.5200,UPI,2024-02-22
11472,1724.7300,NetBanking,2024-02-05
16729,587.1900,NetBanking,2024-02-26
7033,806.0800,Card,2024-01-25
1083,886.5900,NetBanking,2024-01-27
17535,375.7800,NetBanking,2024-02-25
18081,1132.2300,UPI,2024-02-20
6562,1695.8500,NetBanking,2024-02-26
5042,683.1500,UPI,2024-01-01
2187,481.8700,Card,2024-02-01
2677,619.5100,NetBanking,2024-01-14
7727,1153.2100,NetBanking,2024-01-09
14228,1009.8100,Wallet,2024-02-27
7260,1977.5400,Card,2024-01-01
2766,392.8800,Wallet,2024-01-24
12043,1702.4500,Card,2024-02-25
10099,983.8600,UPI,2024-02-05
16308,779.7300,Wallet,2024-02-19
12841,423.4800,Card,2024-01-20
10756,607.8100,Wallet,2024-01-13
14586,1987.9400,Card,2024-01-11
18867,112.3900,Wallet,2024-02-18
10739,1963.2300,UPI,2024-01-23
1124,359.0600,NetBanking,2024-01-02
6728,240.7100,UPI,2024-02-25
14185,1755.3700,NetBanking,2024-01-12
11282,601.5000,Wallet,2024-02-27
15848,1697.4000,NetBanking,2024-01-11
3241,1709.6400,NetBanking,2024-01-16
3080,322.3300,Card,2024-01-31
1272,1188.5000,UPI,2024-01-12
7802,740.4900,NetBanking,2024-01-13
5803,1594.9000,NetBanking,2024-02-13
6135,465.8600,Wallet,2024-01-29
11099,960.9500,Card,2024-01-09
3013,1552.4800,NetBanking,2024-02-03
13243,680.2200,Wallet,2024-01-07
13272,1160.4900,Card,2024-02-20
3655,478.2300,Card,2024-01-13
7601,221.3800,Wallet,2024-01-31
7737,1650.3600,Wallet,2024-01-16
3968,1939.8500,UPI,2024-02-23
11633,151.9900,Card,2024-02-23
15369,1578.3000,NetBanking,2024-02-26
15600,575.2300,UPI,2024-01-15
118,818.4200,NetBanking,2024-01-21
9011,1712.3700,UPI,2024-01-11
1704,776.9700,Card,2024-02-10
11715,1609.6900,UPI,2024-01-22
6914,1188.5100,Card,2024-01-08
2904,727.3600,Card,2024-01-09
7085,1416.6600,Card,2024-01-11
10507,503.7700,Card,2024-01-02
13896,798.2200,Card,2024-01-24
14992,521.8000,Wallet,2024-01-26
17168,1531.1000,Card,2024-01-05
15877,281.5200,NetBanking,2024-02-07
19910,1875.2300,NetBanking,2024-02-20
16523,1196.5900,Wallet,2024-01-23
12554,369.5600,Wallet,2024-01-11
4427,1852.4400,Wallet,2024-02-05
7634,1355.2600,Card,2024-02-10
13056,1483.4600,Wallet,2024-02-29
11077,1474.8200,Card,2024-01-30
227,398.0400,Wallet,2024-01-07
19898,1914.8200,Wallet,2024-02-20
19311,1884.5300,NetBanking,2024-01-06
19303,1686.1800,NetBanking,2024-01-26
5761,1109.8700,Card,2024-02-05
11858,201.4100,Card,2024-02-24
11708,884.6600,Card,2024-01-29
14409,1604.0000,Wallet,2024-01-28
3304,646.3200,NetBanking,2024-01-04
14635,961.3300,UPI,2024-01-24
9816,1745.6300,NetBanking,2024-02-20
8907,1123.8400,Card,2024-01-29
16510,1407.4600,Card,2024-02-20
4807,750.2900,Card,2024-01-27
15136,122.4900,Wallet,2024-01-21
3290,726.4700,Wallet,2024-01-26
7421,1697.9800,Wallet,2024-01-12
9936,741.5200,UPI,2024-02-04
3911,117.5300,Wallet,2024-01-03
15182,1833.7600,Wallet,2024-02-15
6455,523.0300,UPI,2024-02-22
563,539.3400,Card,2024-02-01
962,752.3000,UPI,2024-02-14
6480,1953.8200,Card,2024-02-13
17598,840.6700,Wallet,2024-01-31
16748,1282.2000,UPI,2024-01-05
5169,1981.0500,NetBanking,2024-01-31
5929,913.5000,Wallet,2024-02-14
17098,1479.4000,NetBanking,2024-02-01
2988,1226.6700,NetBanking,2024-01-20
5746,334.8300,NetBanking,2024-01-18
917,1615.7900,UPI,2024-01-19
17214,1517.4600,Card,2024-01-17
14267,1805.3500,Card,2024-01-22
18357,1167.1400,UPI,2024-01-17
19732,449.7600,UPI,2024-01-25
12310,824.2200,NetBanking,2024-01-21
15634,1741.6100,UPI,2024-02-23
14920,1652.8400,UPI,2024-02-15
12621,1629.6000,UPI,2024-02-08
18934,1976.0700,Wallet,2024-01-29
14940,151.4300,NetBanking,2024-01-14
13241,1269.6400,Card,2024-02-06
8390,1011.7200,Wallet,2024-02-25
14834,577.9300,Wallet,2024-02-06
5808,134.8600,Wallet,2024-01-08
17088,717.1900,Wallet,2024-01-26
13222,784.8700,NetBanking,2024-01-22
5584,1890.6800,UPI,2024-01-27
2096,625.1000,NetBanking,2024-02-23
3425,1257.9600,Card,2024-01-20
15501,362.8000,UPI,2024-01-23
9651,1416.1200,UPI,2024-01-22
18787,1978.8400,NetBanking,2024-02-02
5974,1969.9900,Wallet,2024-01-21
10304,1622.9100,NetBanking,2024-01-30
15822,923.9800,UPI,2024-02-08
19911,627.1300,Card,2024-02-20
11399,919.0600,UPI,2024-02-26
10714,1347.4200,UPI,2024-01-07
9017,1639.0700,UPI,2024-02-11
5284,973.3800,UPI,2024-02-15
5337,209.1400,NetBanking,2024-01-18
15321,1493.9700,NetBanking,2024-01-12
19430,917.5400,Card,2024-02-25
12642,463.7100,NetBanking,2024-01-10
11193,1167.3000,Card,2024-02-20
17880,168.0100,Card,2024-02-27
17781,835.3500,NetBanking,2024-01-27
17388,460.2200,NetBanking,2024-02-20
3155,222.8100,Card,2024-02-18
108,408.8000,Card,2024-01-25
14595,1930.6200,Wallet,2024-03-01
18183,232.2100,UPI,2024-01-08
6947,1408.2500,UPI,2024-02-04
13175,617.5200,Card,2024-02-18
6803,1620.7400,Card,2024-01-19
18373,1873.7500,Wallet,2024-02-17
8725,1374.0900,Wallet,2024-01-21
10976,278.2000,Card,2024-01-14
4473,1138.5700,Card,2024-01-13
16033,1543.9700,UPI,2024-02-17
9222,631.8900,UPI,2024-02-08
18006,1705.2600,Wallet,2024-02-18
2932,856.6000,Card,2024-02-26
7429,1044.0000,Wallet,2024-02-13
2114,1817.0100,UPI,2024-01-22
12477,1727.1600,Wallet,2024-01-23
10396,1206.5600,UPI,2024-01-10
1148,1971.6900,Wallet,2024-01-21
5845,361.3200,UPI,2024-01-19
3410,649.9500,UPI,2024-01-07
13679,774.7900,NetBanking,2024-01-09
6228,1011.1800,NetBanking,2024-02-02
19734,1705.6300,Wallet,2024-02-22
3409,1026.4900,Card,2024-02-07
1680,1918.1000,UPI,2024-01-07
12123,414.8500,Wallet,2024-01-03
11515,1641.3600,UPI,2024-02-06
15514,1270.9100,Wallet,2024-02-19
5331,1860.5200,UPI,2024-01-23
7172,284.0100,NetBanking,2024-01-12
3371,419.2600,NetBanking,2024-02-26
6323,1491.5600,NetBanking,2024-01-08
17489,1661.9500,UPI,2024-02-08
14406,568.8400,UPI,2024-01-09
19110,1319.0400,Wallet,2024-01-09
11306,1693.0900,Wallet,2024-01-31
19594,131.8200,NetBanking,2024-01-11
13579,137.7800,Wallet,2024-01-19
6792,1175.6700,Wallet,2024-02-15
14250,1033.0500,Card,2024-01-04
15830,1054.2300,Card,2024-02-08
18972,426.9400,Wallet,2024-02-10
12443,1113.0900,NetBanking,2024-02-29
11026,963.2100,Card,2024-02-19
7674,1016.7400,NetBanking,2024-01-29
15657,144.7700,NetBanking,2024-01-01
15192,1060.2100,NetBanking,2024-01-27
770,789.4600,Card,2024-02-22
17891,1237.6800,UPI,2024-02-18
2080,963.6700,NetBanking,2024-02-13
2379,1678.5000,Card,2024-01-19
10111,1498.9800,Card,2024-01-29
12770,170.1600,UPI,2024-02-24
17182,1904.3800,Card,2024-01-04
6406,1368.2000,Card,2024-01-05
5101,1057.6900,Wallet,2024-01-23
14886,177.3900,Card,2024-01-23
3626,742.4700,UPI,2024-01-10
5429,1216.0900,Wallet,2024-01-06
10326,1188.0000,Card,2024-01-25
754,1231.3400,NetBanking,2024-02-24
7461,1158.9700,UPI,2024-01-24
7226,1757.9800,Card,2024-01-30
16962,1794.5300,Card,2024-01-01
2667,1778.6600,NetBanking,2024-01-09
12180,491.6000,Card,2024-02-22
6612,1265.1600,NetBanking,2024-02-04
17066,1528.9400,NetBanking,2024-01-13
11513,467.4900,Wallet,2024-01-20
2945,345.1500,Wallet,2024-02-24
10862,1565.8200,UPI,2024-01-16
7913,1210.3600,NetBanking,2024-01-31
3031,452.4300,UPI,2024-02-16
5828,1640.8300,UPI,2024-01-25
19384,1813.8800,Wallet,2024-01-26
5238,1245.8300,Wallet,2024-01-15
16402,1750.3800,NetBanking,2024-02-15
10645,1260.3000,Card,2024-02-19
16772,1721.0000,NetBanking,2024-02-15
11730,1413.2800,NetBanking,2024-02-04
14666,1863.7000,UPI,2024-02-29
6888,1750.3300,Wallet,2024-01-20
6993,1897.1500,Wallet,2024-02-05
15457,378.1500,Card,2024-01-04
10888,1800.2600,UPI,2024-02-10
4239,1232.7800,NetBanking,2024-01-01
17650,997.9300,Card,2024-02-28
3173,1494.6800,UPI,2024-02-12
685,1849.6500,UPI,2024-02-19
3427,1054.7900,Card,2024-01-05
10853,421.7200,Wallet,2024-01-17
19833,184.9800,NetBanking,2024-02-11
3768,107.7400,Card,2024-01-11
2804,578.9600,UPI,2024-01-15
14288,1878.2200,UPI,2024-02-12
10249,1063.2400,UPI,2024-02-24
18829,523.5100,NetBanking,2024-02-09
3051,1552.5400,Card,2024-02-12
3180,824.7200,Wallet,2024-02-10
18395,1075.8200,Wallet,2024-01-10
17507,1442.1400,NetBanking,2024-01-02
16256,1754.8800,Card,2024-03-01
13563,986.6900,UPI,2024-01-23
1027,1882.3900,Card,2024-01-23
4468,356.1400,Card,2024-01-30
2868,1935.2800,NetBanking,2024-01-13
17644,1971.9800,NetBanking,2024-02-10
17969,1541.0500,Card,2024-01-14
16440,566.3400,UPI,2024-01-29
17584,1891.7600,Card,2024-01-06
6248,769.9400,Wallet,2024-02-11
2753,954.4900,UPI,2024-01-11
5614,928.2200,Card,2024-01-16
16306,1169.2500,UPI,2024-01-29
14540,223.2500,Wallet,2024-02-22
13228,1227.3200,Card,2024-01-12
5139,796.3400,NetBanking,2024-01-22
19438,478.0700,Wallet,2024-01-15
17554,551.9500,NetBanking,2024-01-31
1278,1568.8800,NetBanking,2024-02-01
14927,1358.7900,UPI,2024-01-07
1822,692.2700,UPI,2024-01-17
3921,126.2600,Wallet,2024-01-24
15318,1973.8700,NetBanking,2024-02-24
19556,1745.5900,Wallet,2024-01-14
6427,1121.3500,Wallet,2024-02-17
39,932.5700,Wallet,2024-01-20
3386,1972.6100,Card,2024-01-23
17223,423.6100,Card,2024-01-18
18820,962.0100,UPI,2024-01-27
15036,959.0500,Card,2024-02-18
12383,1211.8700,NetBanking,2024-01-06
14809,1477.5700,Card,2024-01-14
937,1777.2900,Wallet,2024-01-09
10676,1711.3700,UPI,2024-02-21
11475,479.2700,UPI,2024-01-15
7425,604.9000,UPI,2024-02-09
4200,1636.6900,UPI,2024-02-15
2072,482.0000,Wallet,2024-01-02
19884,464.1400,Wallet,2024-01-22
1645,1743.0600,Card,2024-01-23
3132,710.6800,Wallet,2024-02-26
9867,1136.7000,UPI,2024-01-14
12088,1634.0500,UPI,2024-02-03
13919,1799.6500,Wallet,2024-01-11
2471,1461.0800,NetBanking,2024-01-16
1811,276.3200,Wallet,2024-01-27
6527,1294.1000,UPI,2024-02-22
1676,813.4500,NetBanking,2024-02-22
17545,1951.0700,Wallet,2024-01-14
14264,1560.9900,Wallet,2024-02-28
10880,128.1700,NetBanking,2024-02-14
10574,395.3200,Card,2024-02-18
1710,479.1400,UPI,2024-01-06
19336,360.2100,NetBanking,2024-01-31
16057,1722.8200,Card,2024-02-02
17494,423.0100,UPI,2024-01-12
16836,1168.7200,Card,2024-02-14
8962,1069.6900,Card,2024-02-24
16436,478.4600,Wallet,2024-01-26
10098,1461.2100,Wallet,2024-01-31
9800,648.9500,Wallet,2024-02-28
8480,608.4400,Card,2024-02-15
18170,1752.3100,UPI,2024-01-23
19086,843.0700,Wallet,2024-01-11
4476,923.0200,Wallet,2024-01-23
7564,1567.6000,Card,2024-02-15
10153,935.2900,UPI,2024-01-21
18838,1725.8200,UPI,2024-02-04
14275,1413.4300,NetBanking,2024-01-25
13620,1475.8500,UPI,2024-01-19
2925,533.6600,UPI,2024-01-20
5026,1232.3200,Card,2024-01-04
12419,1083.2100,Card,2024-01-18
4464,1370.9400,Wallet,2024-01-27
10913,372.7900,Card,2024-02-10
10661,328.0800,UPI,2024-02-09
8540,1703.6100,Card,2024-02-22
3190,1518.0100,UPI,2024-02-26
14937,491.2800,Card,2024-02-16
376,1614.8200,Wallet,2024-02-11
16363,1619.5400,NetBanking,2024-01-08
18561,1269.9500,Card,2024-01-01
15307,1505.5900,NetBanking,2024-01-06
13198,808.7300,UPI,2024-02-15
708,1581.2000,Wallet,2024-02-29
13924,329.4100,NetBanking,2024-02-11
7657,1841.2900,NetBanking,2024-01-17
18235,1913.3300,Card,2024-02-07
6968,1088.4500,Wallet,2024-02-29
4732,815.1100,UPI,2024-01-29
9176,528.7500,Card,2024-01-15
812,1270.8800,NetBanking,2024-02-05
650,1869.3800,UPI,2024-01-11
19534,1129.4200,Wallet,2024-01-16
10626,240.0000,Wallet,2024-01-01
19823,1753.1700,NetBanking,2024-02-04
5333,1392.3300,UPI,2024-02-07
17714,1489.5900,NetBanking,2024-01-19
11213,1041.3300,NetBanking,2024-01-07
17826,1032.3600,UPI,2024-01-19
2369,1815.3300,NetBanking,2024-01-05
10060,1035.3700,Wallet,2024-01-22
17012,891.7500,NetBanking,2024-02-03
9765,1771.6300,Card,2024-01-08
5546,937.9900,Card,2024-02-20
12296,559.3900,Wallet,2024-02-19
15786,1735.7500,Card,2024-02-28
14466,1486.1200,Wallet,2024-02-29
16285,1429.1400,NetBanking,2024-01-18
1329,1719.0000,NetBanking,2024-01-24
1845,1299.4200,NetBanking,2024-02-12
902,1577.3000,NetBanking,2024-02-12
8915,1898.6400,NetBanking,2024-02-06
16211,1922.0000,NetBanking,2024-01-15
18120,110.9800,Wallet,2024-01-10
14725,1200.3300,Card,2024-01-20
11012,1502.4300,UPI,2024-02-07
886,1033.1400,Card,2024-02-27
14582,1167.3700,NetBanking,2024-02-12
9671,614.3400,Card,2024-01-13
2095,1114.5700,Wallet,2024-02-24
16572,191.0700,Card,2024-01-14
4683,1597.0900,UPI,2024-02-09
10549,1433.8800,Wallet,2024-02-06
16742,1554.8200,UPI,2024-02-01
4866,722.8700,NetBanking,2024-02-03
1375,1838.5300,NetBanking,2024-01-04
3328,335.4700,Wallet,2024-01-09
262,694.1000,Card,2024-01-30
16035,1158.3300,Card,2024-02-10
9075,2023.5400,NetBanking,2024-03-01
19002,1398.5800,UPI,2024-02-26
17025,1637.7700,NetBanking,2024-02-25
16928,1711.2500,UPI,2024-02-16
13541,240.7400,UPI,2024-02-16
14516,185.0400,NetBanking,2024-01-01
2524,1546.3900,UPI,2024-02-05
2333,805.1200,Card,2024-01-12
18642,1479.9100,NetBanking,2024-02-11
2515,418.6900,Wallet,2024-01-01
14154,883.2300,UPI,2024-01-03
14928,1903.0800,Wallet,2024-02-25
8819,586.7600,Wallet,2024-02-13
15633,846.1000,Wallet,2024-01-08
17727,1400.0500,Card,2024-02-23
9113,1525.4200,UPI,2024-01-14
2435,603.9600,Wallet,2024-02-13
12842,1664.5000,Card,2024-01-10
17130,1792.2800,UPI,2024-01-31
12756,1682.9900,Wallet,2024-01-01
9478,1990.4500,Wallet,2024-02-29
2739,1985.5600,Card,2024-01-24
18030,1730.8000,Wallet,2024-02-15
18234,1419.6700,NetBanking,2024-02-27
698,1806.3100,Wallet,2024-01-02
10704,709.8600,Card,2024-01-26
10815,108.1400,Card,2024-02-24
18374,1270.4000,NetBanking,2024-02-28
7770,1279.6800,UPI,2024-01-27
6167,952.9500,UPI,2024-01-16
19651,1960.1100,Card,2024-01-19
13650,1130.4500,NetBanking,2024-02-21
17397,129.6800,NetBanking,2024-01-15
16124,747.8700,Card,2024-02-22
4772,1386.7100,Card,2024-01-27
16235,817.3800,UPI,2024-01-20
19501,583.4300,UPI,2024-02-09
9043,1385.1700,Card,2024-01-24
19917,1973.8700,NetBanking,2024-01-02
17801,191.9300,Wallet,2024-01-24
18439,736.1000,NetBanking,2024-01-02
7338,1424.1300,NetBanking,2024-01-21
5403,379.1000,NetBanking,2024-02-10
4023,1842.9800,UPI,2024-02-15
14771,1635.4600,Wallet,2024-02-19
15715,1278.0900,UPI,2024-01-14
6065,829.1600,Card,2024-01-22
5894,1618.8900,Card,2024-02-26
1538,800.0500,Card,2024-02-04
7687,1667.6000,Wallet,2024-01-12
15788,273.2500,UPI,2024-01-02
15552,1566.1400,Wallet,2024-01-01
5801,1499.2700,NetBanking,2024-01-27
11699,1835.2200,Wallet,2024-01-10
9637,1502.5800,UPI,2024-01-07
9063,1796.3800,Wallet,2024-02-15
3060,1717.3700,NetBanking,2024-01-06
5201,468.1300,NetBanking,2024-01-13
7711,1710.1100,UPI,2024-01-03
17531,378.8800,Wallet,2024-01-30
1843,1925.7300,UPI,2024-03-01
10617,950.7900,Card,2024-01-16
3831,1089.7600,Wallet,2024-02-12
14341,429.8200,Card,2024-02-21
15577,1525.2000,Wallet,2024-02-24
15879,215.8600,Wallet,2024-01-21
5763,1931.0900,Card,2024-02-17
1872,889.9700,NetBanking,2024-01-24
15718,280.7000,NetBanking,2024-02-13
14473,428.5700,NetBanking,2024-02-02
1980,725.0200,Card,2024-01-08
16665,1193.9300,NetBanking,2024-01-23
16216,1650.1800,Card,2024-02-26
15121,1091.7600,UPI,2024-01-11
2355,1113.0400,Card,2024-02-28
5976,956.6200,NetBanking,2024-01-13
14354,474.3400,UPI,2024-03-01
2120,539.8800,UPI,2024-02-11
15340,501.8200,NetBanking,2024-02-14
12288,1243.9400,Card,2024-01-02
7456,248.8800,Card,2024-01-28
12034,1713.7100,NetBanking,2024-01-08
10589,1194.1000,UPI,2024-01-05
12390,982.9300,UPI,2024-01-30
19630,935.8600,NetBanking,2024-02-13
11030,734.9900,NetBanking,2024-01-21
12689,752.0500,Card,2024-01-22
5551,1212.5700,Wallet,2024-02-14
14163,100.8700,Card,2024-02-17
19694,234.9700,Wallet,2024-01-20
103,1020.0900,Card,2024-02-06
1056,158.7600,UPI,2024-02-19
8785,535.1100,Wallet,2024-02-02
3360,887.9800,UPI,2024-01-19
3645,862.8600,UPI,2024-01-28
18169,308.4500,UPI,2024-02-24
4718,637.4600,Card,2024-02-05
1394,1348.1900,UPI,2024-01-20
1210,868.5600,Wallet,2024-02-01
17273,1426.4800,Card,2024-02-21
8479,830.6500,Card,2024-01-26
1249,210.7800,UPI,2024-03-01
4744,428.9900,Card,2024-01-17
10594,328.3700,Wallet,2024-01-20
2657,1356.7700,NetBanking,2024-02-01
4924,142.1200,Wallet,2024-01-31
14111,899.4100,NetBanking,2024-01-08
10217,481.8800,UPI,2024-02-02
14569,857.7100,Wallet,2024-02-09
13895,634.6100,UPI,2024-01-07
6355,671.5600,Wallet,2024-02-06
18319,988.2300,Card,2024-02-16
10735,902.8000,NetBanking,2024-01-31
573,328.4400,UPI,2024-01-19
10133,1625.1600,Wallet,2024-02-01
4533,262.0500,Card,2024-01-16
11581,1950.0300,NetBanking,2024-02-22
5767,1384.2300,NetBanking,2024-01-21
13662,871.1700,UPI,2024-01-14
5941,1336.8700,Card,2024-01-22
18280,1822.3800,UPI,2024-01-14
16413,1702.7100,Wallet,2024-02-13
5795,211.2900,Card,2024-01-09
7661,566.6400,UPI,2024-02-02
12835,1126.9600,Wallet,2024-02-22
208,892.0600,NetBanking,2024-01-20
17372,1477.7800,UPI,2024-01-20
1883,1087.7000,Card,2024-01-13
4270,1423.0700,UPI,2024-02-02
18222,1079.6400,UPI,2024-02-15
14293,1270.4300,NetBanking,2024-02-27
18114,1693.2300,Card,2024-02-01
11333,295.1300,NetBanking,2024-01-19
7897,913.8300,Wallet,2024-01-07
2906,1936.5100,Card,2024-02-08
1382,583.3400,NetBanking,2024-02-08
17018,115.4500,UPI,2024-01-14
3047,119.2400,UPI,2024-01-21
11182,1394.1600,Card,2024-01-19
12108,1477.6800,Wallet,2024-02-11
913,832.2500,Wallet,2024-01-12
5503,2096.9500,Wallet,2024-02-04
15025,876.3100,UPI,2024-02-28
8643,1013.8600,NetBanking,2024-01-16
11500,280.2900,NetBanking,2024-02-08
14469,2279.3500,Card,2024-02-23
17338,1407.0500,NetBanking,2024-01-15
2180,1752.9800,NetBanking,2024-01-19
12436,579.2700,Wallet,2024-02-23
5313,824.7800,UPI,2024-01-08
16790,1358.3500,NetBanking,2024-03-01
8730,1073.4000,Card,2024-02-15
19357,1980.5800,Card,2024-01-23
7925,944.5300,Card,2024-02-04
9056,1538.9800,Wallet,2024-01-07
22,135.8000,UPI,2024-02-09
4970,751.0500,Wallet,2024-01-09
11884,1076.5800,Card,2024-01-28
14690,1921.0400,UPI,2024-02-28
11064,1802.2400,Wallet,2024-01-09
13684,690.2900,Wallet,2024-02-01
17724,1167.3000,NetBanking,2024-02-26
